Final_ID,Raw_ID,Candidate_ID,Requirement_Text,Predicted_Requirement_Type,Confidence_Score,Probability_Functional_Requirement,Probability_Operability,Probability_Performance,Probability_Security,Probability_Usability,Human_Decision,Hierarchy_ID
392,988,CAND_988,Propellant storage tanks shall be at least mass and stiffness representative during transient testing.,Functional Requirement,0.6834432830348437,0.6834432830348437,0.18822564719598892,0.03430665554113497,0.04691064796674445,0.047113766261288,Not Reviewed,4
393,990,CAND_990,The internal pressure decay shall be verified for pressurized space segment equipment being part of the space segment element under test.,Functional Requirement,0.7478020329308996,0.7478020329308996,0.19817961420302113,0.0154377692267222,0.017327295326422285,0.021253288312934743,Not Reviewed,4
394,991,CAND_991,Space segment element equipped with apogee or retro motors shall be tested for the vibration environment generated by the motor if 1.,Operability,0.6358291136629948,0.265129211174172,0.6358291136629948,0.037036152218026176,0.03463454512177207,0.027370977823035002,Not Reviewed,4
395,993,CAND_993,A resonance search shall be performed before and after the transient vibration tests to determine resonance frequencies to evaluate the product integrity.,Functional Requirement,0.544871743602072,0.544871743602072,0.039883622118538464,0.053065648785811284,0.13848475678088154,0.22369422871269667,Not Reviewed,4
396,997,CAND_997,The transient excitation signals shall be derived from the space segment element and launcher loads coupled dynamic analysis (LCDA).,Functional Requirement,0.5205275048433716,0.5205275048433716,0.0859710986997104,0.29267863155500684,0.05141777321852607,0.04940499168338511,Not Reviewed,4
397,1002,CAND_1002,tests shall be conducted with the element in launch The test fixture shall be decoupled from the chamber.,Functional Requirement,0.5614207203823682,0.5614207203823682,0.25326403438983375,0.033295114456452876,0.03390145757038622,0.11811867320095897,Not Reviewed,4
398,1003,CAND_1003,Propellant tanks shall be at least mass and stiffness representative during acoustic testing.,Functional Requirement,0.810105261641225,0.810105261641225,0.04017309771936448,0.04126114220689657,0.05959873637439941,0.04886176205811441,Not Reviewed,4
399,1006,CAND_1006,"Space segment equipment, within the space segment element, which operate during launch, shall be operated and monitored during the test.",Operability,0.6215618035622062,0.33402409463634747,0.6215618035622062,0.009222904541857946,0.01432128730863975,0.0208699099509486,Not Reviewed,4
400,1007,CAND_1007,"In case the launch configuration introduces specific acoustic loads, the test set up shall be representative of the launch configuration.",Functional Requirement,0.7786280261510157,0.7786280261510157,0.09333098922310427,0.06943318221446623,0.016943416872565984,0.041664385538847847,Not Reviewed,4
401,1009,CAND_1009,In order to evaluate the product integrity a low level acoustic run shall be performed before and after the acoustic run for determining resonant frequencies.,Functional Requirement,0.42998255502743515,0.42998255502743515,0.31514050290846574,0.03731697262728333,0.15945184702082477,0.05810812241599086,Not Reviewed,4
402,1015,CAND_1015,"Random excitations shall cover the three mutually orthogonal directions, one being parallel to the thrust axis.",Functional Requirement,0.6786515944057134,0.6786515944057134,0.04794443347860271,0.09829719839803948,0.13287412100542578,0.04223265271221858,Not Reviewed,4
403,1016,CAND_1016,Propellant tanks shall be at least mass and stiffness representative during random testing.,Functional Requirement,0.7020964541558677,0.7020964541558677,0.045541802486026725,0.037113582304298044,0.1669265456538723,0.048321615399935146,Not Reviewed,4
404,1021,CAND_1021,"Notching criteria and implementation shall be approved by the customer and, if relevant, by the launcher authority.",Functional Requirement,0.7422267943249338,0.7422267943249338,0.05180354908823172,0.03968985853697723,0.08589968955283869,0.08038010849701843,Not Reviewed,4
405,1023,CAND_1023,"Space segment equipment, being part of the space segment element, that operates during launch shall be operated and monitored during the test.",Functional Requirement,0.5247067599530226,0.5247067599530226,0.41345436535975033,0.012700885466261547,0.022088423771987754,0.02704956544897774,Not Reviewed,4
406,1024,CAND_1024,In order to evaluate the space segment element integrity a resonance search shall be performed before and after the random vibration test by determining resonant frequencies.,Functional Requirement,0.633874146990156,0.633874146990156,0.07337103107576148,0.027116998824182403,0.22127045116659186,0.04436737194330834,Not Reviewed,4
407,1027,CAND_1027,"For space segment element which is designed to be re‐flown, the qualification test duration per axis shall be in conformance with Table 6‐2 plus 50 seconds per additional flight.",Performance,0.63144053813597,0.2030776434973121,0.09168059706225032,0.63144053813597,0.009222216254441012,0.06457900505002667,Not Reviewed,4
408,1029,CAND_1029,"Sinusoidal vibration tests shall be conducted in launch configuration for the three mutually orthogonal directions, one being parallel to the thrust axis.",Functional Requirement,0.7197893567410727,0.7197893567410727,0.08945962622685408,0.06843583453739174,0.03732379927593443,0.08499138321874715,Not Reviewed,4
409,1030,CAND_1030,Propellant storage tanks shall be at least mass and stiffness representative during sinusoidal vibration test.,Functional Requirement,0.48024127371351455,0.48024127371351455,0.4179923108814011,0.028370554209441963,0.032701252652630616,0.04069460854301181,Not Reviewed,4
410,1037,CAND_1037,Automatic protection measures shall be implemented during the test to prohibit excessive resonance build‐up leading to hardware damage.,Operability,0.4090360438383371,0.30323656353465644,0.4090360438383371,0.03149596883904682,0.24209907477289855,0.014132349015061163,Not Reviewed,4
411,1039,CAND_1039,A resonance search shall be performed before and after the sinusoidal vibration tests to determine resonance frequencies to evaluate the product integrity and to compare the resonance frequency distribution with that of the mathematical model or modal survey.,Functional Requirement,0.5003560344051695,0.5003560344051695,0.1401253324368449,0.031935784423383864,0.07086113973059634,0.2567217090040054,Not Reviewed,4
412,1046,CAND_1046,"During shock tests the space segment element shall be in an operating mode representative of launch, ascent phases or configuration relevant during the shock actuation.",Operability,0.5326672646769275,0.34897475514896026,0.5326672646769275,0.01596654964020954,0.016702069533115527,0.0856893610007872,Not Reviewed,4
413,1047,CAND_1047,The shock test shall yield the necessary data to pronounce the qualification of the space segment element.,Security,0.3488569376642648,0.29712021983975156,0.27143615335290605,0.032126112648915,0.3488569376642648,0.0504605764941626,Not Reviewed,4
414,1050,CAND_1050,106 Separation shock tests shall be conducted by actuating the release devices and then verifying the separation.,Functional Requirement,0.6814166467416782,0.6814166467416782,0.0471781812806815,0.04732824701625715,0.046588537777378765,0.17748838718400445,Not Reviewed,3
415,1051,CAND_1051,ECSS‐E‐ST‐10‐03C 1 June 2012 Shocks induced by release or latching of appendages shall be tested by for correct actuating functionality.,Functional Requirement,0.7424009182768532,0.7424009182768532,0.026893903976445355,0.07874206589394235,0.04477468882594439,0.10718842302681478,Not Reviewed,4
416,1052,CAND_1052,the relevant devices and then verifying Shock sources that induce a shock response spectrum at any space segment equipment location that is within 6 dB of the envelope of the shock response spectra from all shock sources shall be considered as significant shock source.,Functional Requirement,0.7030418200328434,0.7030418200328434,0.09915422749425809,0.16379146854919457,0.011079749277932515,0.022932734645771505,Not Reviewed,3
417,1053,CAND_1053,"Significant shock‐producing devices or events, including those from sources not installed on the space segment element under test, shall be activated, simulated or demonstrated on representative hardware, and shock levels measured.",Operability,0.5033850659773008,0.39400041772454564,0.5033850659773008,0.014818627292046188,0.04497870448692446,0.04281718451918294,Not Reviewed,3
418,1055,CAND_1055,shock Activation of both primary and redundant devices inducing shock shall be carried out in the same sequence as they are intended to be operated.,Functional Requirement,0.5215256034077334,0.5215256034077334,0.4242480990056333,0.01780380238159161,0.017685718593866563,0.01873677661117513,Not Reviewed,2
419,1056,CAND_1056,"Space segment equipment operating during the shock phases shall be operated during the test, and the main functional parameters monitored.",Functional Requirement,0.504936038767734,0.504936038767734,0.45800676499540594,0.007575048369180765,0.01783762281469274,0.01164452505298658,Not Reviewed,4
420,1057,CAND_1057,"Space segment equipment not operating during the shock that can be damaged by shock, shall be monitored for input confirmation.",Functional Requirement,0.6274195412506959,0.6274195412506959,0.32011819739514097,0.017584439396846518,0.01946690806593942,0.015410913891377248,Not Reviewed,4
421,1059,CAND_1059,"During performance test on a space segment element, that is sensitive to micro vibration, the effect of potential sources shall be tested by comparing a test with and without perturbation.",Functional Requirement,0.4593703011574865,0.4593703011574865,0.2255770020021118,0.20101098837946424,0.07085546565706868,0.0431862428038686,Not Reviewed,4
422,1061,CAND_1061,The proof pressure test shall be performed before the environment tests.,Operability,0.5515084455710785,0.3401376682683988,0.5515084455710785,0.01720178333907876,0.022461180221066128,0.06869092260037798,Not Reviewed,4
423,1062,CAND_1062,Proof pressure tests shall be performed as follows: 1.,Functional Requirement,0.6411462736007498,0.6411462736007498,0.05241004343428438,0.03976312191144693,0.049988355050681256,0.21669220600283773,Not Reviewed,4
424,1063,CAND_1063,pressurize the respective space segment equipment to proof pressure for at least 5 minutes; verify that the proof pressure level is reached; reduce the pressure to the maximum design pressure; perform a leak test; perform a visual inspection.,Functional Requirement,0.526261304027029,0.526261304027029,0.03967660111504598,0.28830320413932947,0.07028584227867539,0.07547304843992023,Not Reviewed,4
425,1065,CAND_1065,"Requirements of ECSS‐E‐ST‐32‐02 clauses 5.4.1 and 5.4.2 for qualification and protoflight, and clauses 5.5.1 and 5.5.2 for acceptance shall be applied for proof pressure tests.",Functional Requirement,0.726226856215558,0.726226856215558,0.1307714697780278,0.02958211793804147,0.03254694409100822,0.08087261197736444,Not Reviewed,4
426,1067,CAND_1067,Requirements of ECSS‐E‐ST‐32‐02 clauses 5.4.1 and 5.4.5 shall be applied for pressure cycling tests.,Functional Requirement,0.6935613819369207,0.6935613819369207,0.15365835845571968,0.0308050347688207,0.03234226660930346,0.08963295822923552,Not Reviewed,4
427,1069,CAND_1069,"The design burst pressure tests shall be conducted by exposing the space segment element in the launch and re‐entry configuration, respectively, to the pressure profile simulating the analytically determined launch and re‐entry phases.",Functional Requirement,0.7360579390926294,0.7360579390926294,0.16921205508959722,0.015032070531104346,0.014624431230011004,0.06507350405665815,Not Reviewed,4
428,1070,CAND_1070,NOTE The model used can be a qualification or a structural model provided all pressure sensitive components are representative of the flight hardware.,Operability,0.4852249564482672,0.3703783110199913,0.4852249564482672,0.03839994808267185,0.06310820178912434,0.04288858265994535,Not Reviewed,3
429,1071,CAND_1071,The pumping capability of the test facility shall maintain the pressure within the specified limits at all times.,Functional Requirement,0.8756121282283708,0.8756121282283708,0.07752635281274531,0.0148628022843531,0.01417171573055034,0.017827000943980553,Not Reviewed,4
430,1072,CAND_1072,Requirements of ECSS‐E‐ST‐32‐02 clauses 5.4.1 and 5.4.6 shall be applied for design burst pressure tests.,Functional Requirement,0.6314813961231391,0.6314813961231391,0.22937251993630725,0.028233360863049534,0.031585239497091716,0.07932748358041232,Not Reviewed,4
431,1074,CAND_1074,"All lines, joints and fittings shall be checked for leaks, on the fully assembled configuration of the space segment element.",Functional Requirement,0.5492056102210093,0.5492056102210093,0.34066143607340627,0.0422427007345204,0.03717248491220381,0.030717768058860263,Not Reviewed,4
432,1075,CAND_1075,"When the fully assembled configuration precludes accessibility to perform requirement 6.5.3.4a, leak tests shall be conducted on a configuration to be agreed with the customer.",Functional Requirement,0.8172103639382305,0.8172103639382305,0.040700876697138885,0.029946713586043266,0.048347178116079,0.06379486766250839,Not Reviewed,4
433,1076,CAND_1076,The method for checking leaks shall be selected according to the requirements to be met.,Functional Requirement,0.8787233998071917,0.8787233998071917,0.03315401071156214,0.013090006605043558,0.04425796627195492,0.030774616604247775,Not Reviewed,4
434,1078,CAND_1078,Both thermal vacuum and thermal ambient tests shall be performed for space segment elements that operate under a non‐vacuum environment after having been exposed to vacuum.,Operability,0.7291245674768878,0.19591979344572835,0.7291245674768878,0.011679926188220844,0.017485651243638323,0.04579006164552467,Not Reviewed,4
435,1079,CAND_1079,"Test profile, test configuration, number of cycles, extreme temperatures, temperature rate of change, stability criteria, cycles and plateau duration, functional and performance tests to be performed and success criteria shall be defined in the test specification.",Functional Requirement,0.6202579798081865,0.6202579798081865,0.07434287801568866,0.227489778697697,0.017453533830701817,0.06045582964772589,Not Reviewed,4
436,1083,CAND_1083,A reduced functional test shall be performed prior the closing of the chamber to validate the test configuration.,Functional Requirement,0.6663778928064863,0.6663778928064863,0.2176196776813939,0.01963953393034467,0.03371791152165745,0.06264498406011756,Not Reviewed,4
437,1084,CAND_1084,The sequence of functional tests shall be defined in the test specification such that all space segment equipment are tested.,Functional Requirement,0.7297855851061793,0.7297855851061793,0.16611881946936463,0.01504564765052265,0.04193533757332135,0.04711461020061215,Not Reviewed,4
438,1086,CAND_1086,"The equipment power ON/OFF status, throughout the test (including transitions), shall be defined in the test specification.",Functional Requirement,0.8179952253646994,0.8179952253646994,0.11361448664890225,0.013167352984803732,0.028039141387347942,0.0271837936142467,Not Reviewed,4
439,1087,CAND_1087,Functional tests shall be performed as a minimum at hot and cold plateaux.,Functional Requirement,0.4061400403481941,0.4061400403481941,0.15364351306725868,0.10424221771842315,0.17715514142456124,0.15881908744156287,Not Reviewed,4
440,1088,CAND_1088,"NOTE Mechanical functional test can be part of the functional test, pending on configuration or test set‐up constraint Equipment switch on capabilities shall be demonstrated.",Functional Requirement,0.8055057954977396,0.8055057954977396,0.08018789273262805,0.02409676123746474,0.06465616519094167,0.025553385341225903,Not Reviewed,4
441,1089,CAND_1089,"In case of redundancy, thermal tests shall be performed on both chains taking into account the type of redundancy (e.g.",Functional Requirement,0.8390926579355424,0.8390926579355424,0.020784387126591995,0.019154858836178495,0.021409683786419838,0.09955841231526721,Not Reviewed,4
442,1092,CAND_1092,Monitoring for corona shall be conducted during chamber pressure reduction for space segment equipment that are critical with regards to corona effect.,Functional Requirement,0.8257873762391215,0.8257873762391215,0.08518885103492299,0.015573676342640161,0.028947421970269466,0.04450267441304591,Not Reviewed,4
443,1094,CAND_1094,The temperatures of all the space segment equipment shall be monitored to ensure that the space segment equipment are not damaged during test.,Functional Requirement,0.733818762771332,0.733818762771332,0.11559725786818706,0.013971961501114516,0.11777392713932859,0.018838090720037788,Not Reviewed,4
444,1095,CAND_1095,Equipment temperatures within the space segment elements shall refer to the equipment temperature reference points.,Functional Requirement,0.8389574332294725,0.8389574332294725,0.07556737568472768,0.010760295626334982,0.025179887618244568,0.049535007841220315,Not Reviewed,4
445,1096,CAND_1096,"Test methods and test set up shall be defined according to the thermal environment characteristics, the TCS thermal design, the space segment element itself and the need for thermal balance phases.",Operability,0.49300899799485204,0.43617901673680437,0.49300899799485204,0.014647930168810493,0.02089395536448438,0.03527009973504874,Not Reviewed,4
446,1097,CAND_1097,"The rate of temperature change during cooling, and heating shall be the same as those projected for the mission, but not exceed them.",Functional Requirement,0.7021275312576635,0.7021275312576635,0.07632871687131287,0.0689587691492624,0.02620626774880815,0.1263787149729531,Not Reviewed,4
447,1098,CAND_1098,"The test set‐up and test modes shall be selected, in order to achieve the specified test temperatures within the specified stability and duration.",Functional Requirement,0.8595027425839075,0.8595027425839075,0.07153794431137787,0.03713025249269578,0.013262597977807138,0.018566462634211828,Not Reviewed,4
448,1099,CAND_1099,The test set‐up shall ensure appropriate orientation for space segment elements containing two phase heat transport device (e.g.,Security,0.6047221869402619,0.29591152151836136,0.030830314729777198,0.027254789900428976,0.6047221869402619,0.04128118691117051,Not Reviewed,3
449,1102,CAND_1102,The set‐up shall ensure that outgassing does not contaminate the space segment element.,Security,0.6660577350838882,0.2744138491916367,0.01676219530117214,0.02881429908995433,0.6660577350838882,0.013951921333348567,Not Reviewed,4
450,1103,CAND_1103,The pressure during the test shall be maintained  10‐5 hPa.,Functional Requirement,0.756164043889191,0.756164043889191,0.06684727003625579,0.08937732296375564,0.01943262205869024,0.06817874105210732,Not Reviewed,4
451,1105,CAND_1105,Test approach with thermal ambient test without vacuum test shall be selected only for space segment elements that operate under a non‐ vacuum environment during their entire lifetime.,Operability,0.6281355035997754,0.3349067912606511,0.6281355035997754,0.009128109516558902,0.011681510529294547,0.01614808509372002,Not Reviewed,1
452,1107,CAND_1107,"this, depressurisation failure Pressure value for the thermal ambient test shall be as per type of mission.",Functional Requirement,0.7368660411636794,0.7368660411636794,0.18845501956932914,0.020037845482459297,0.027818920236017314,0.026822173548514898,Not Reviewed,4
453,1109,CAND_1109,"Mars mission, Space Station pressure Climatic conditions shall be such as to avoid condensation on the item under test.",Functional Requirement,0.49386137437119737,0.49386137437119737,0.3201622269815362,0.07635704194250718,0.03224949684178157,0.07736985986297759,Not Reviewed,4
454,1110,CAND_1110,The space segment element shall be mounted in a temperature chamber or in a vacuum chamber if the ambient pressure is below atmospheric pressure.,Functional Requirement,0.6067078347022237,0.6067078347022237,0.2410071516475317,0.03924646682806267,0.05589538228746034,0.05714316453472178,Not Reviewed,4
455,1112,CAND_1112,The thermal balance test shall be performed in conformance with ECSS‐ E‐ST‐31 clause 4.5.3.,Functional Requirement,0.5820650613382521,0.5820650613382521,0.1977947937276469,0.03735459438508023,0.051838601004977766,0.130946949544043,Not Reviewed,4
456,1115,CAND_1115,"The space segment element shall be subjected to EMC tests, specified in the ECSS‐E‐ST‐20‐07 clause 5.3 and in conformance with the Annex A of ECSS‐E‐ST‐20.",Functional Requirement,0.8304886646666132,0.8304886646666132,0.0739957778307464,0.02017782255603568,0.026596355576826998,0.04874137936977767,Not Reviewed,4
457,1116,CAND_1116,When performing space segment element EMC test the compatibility tests with carrier or carried space segment elements shall also be included.,Functional Requirement,0.5167248811700419,0.5167248811700419,0.25369099576712756,0.027494841941780767,0.04133738122444956,0.16075189989660021,Not Reviewed,4
458,1118,CAND_1118,"The space segment element shall be subjected to EMC tests, specified in the ECSS‐E‐ST‐20‐07 clause 5.4 and in conformance with the Annex A of ECSS‐E‐ST‐20.",Functional Requirement,0.8304886646666132,0.8304886646666132,0.0739957778307464,0.02017782255603568,0.026596355576826998,0.04874137936977767,Not Reviewed,4
459,1120,CAND_1120,When performing space segment element EMC auto compatibility test the following EMC requirements shall be included: 1.,Operability,0.4866450308233712,0.38412046344511747,0.4866450308233712,0.031287248201019746,0.027636994849327034,0.07031026268116466,Not Reviewed,4
460,1124,CAND_1124,"If results of PIM analysis show that PIM can be present, the space segment element shall be subjected to passive intermodulation tests.",Functional Requirement,0.7411264099850385,0.7411264099850385,0.08943021246518586,0.05570833171716307,0.03136021295734494,0.08237483287526763,Not Reviewed,4
461,1126,CAND_1126,The operational configuration(s) for the PIM test shall conform to ECSS‐ E‐ST‐20 clause 7.4.,Functional Requirement,0.5297861948317697,0.5297861948317697,0.22360851845796503,0.015583761459299697,0.02482125780017672,0.20620026745078893,Not Reviewed,4
462,1130,CAND_1130,The magnetic field measurement shall be performed in a dedicated facility featuring Earth field compensation.,Functional Requirement,0.7895166972729208,0.7895166972729208,0.05816319783238769,0.035489764175125386,0.04003590349779572,0.07679443722177023,Not Reviewed,4
463,1132,CAND_1132,The aero‐thermodynamic tests shall be performed on dedicated scaled models in wind tunnels for different conditions.,Functional Requirement,0.6105715566985974,0.6105715566985974,0.1539790641447348,0.05043254377696736,0.0575502584315965,0.12746657694810398,Not Reviewed,4
464,1137,CAND_1137,"After a background noise measurement, the micro‐vibration environment induced by all activated disturbers during space segment element operation shall be measured.",Operability,0.5271827911392032,0.3917269685327604,0.5271827911392032,0.013112056569121422,0.024531404689435328,0.04344677906947969,Not Reviewed,4
465,1138,CAND_1138,"Space segment equipment internal, in case of payload elements, self‐ induced vibration responses and transfer functions shall be measured.",Functional Requirement,0.8599021846392466,0.8599021846392466,0.02287261464146446,0.03753413845751706,0.015451297001128855,0.06423976526064314,Not Reviewed,4
466,1139,CAND_1139,The vibro‐acoustic noise measurements shall be performed in nominal emission conditions.,Functional Requirement,0.4690240873728261,0.4690240873728261,0.26411377636876593,0.08579614595697262,0.061720725612815344,0.11934526468862008,Not Reviewed,4
467,1141,CAND_1141,"The HFE tests shall be performed to demonstrate accessibility for man‐ machine interface usability and crew operability in a flight like environment by a representative population, using simulator or mock up.",Operability,0.7039794765042805,0.10036629477178023,0.7039794765042805,0.008413853377693573,0.020593443872825724,0.16664693147341997,Not Reviewed,4
468,1144,CAND_1144,A toxic gas test shall be performed in thermal chamber to verify that the flight hardware does not produce toxic vapours that can build up to harmful levels for the crew in the closed loop life support system.,Operability,0.40115751443109193,0.3967393551618818,0.40115751443109193,0.1320948520398059,0.030775970629174077,0.03923230773804631,Not Reviewed,1
469,1145,CAND_1145,"The item under test shall be heated and maintained in temperature conditions, while the emitted gasses and vapours are detected.",Functional Requirement,0.7135430557852446,0.7135430557852446,0.17647886049210743,0.035384470847922844,0.022736352225289618,0.05185726064943565,Not Reviewed,4
470,1146,CAND_1146,Toxic gas markers shall be used on the basis of the materials composing the item under test.,Operability,0.6482699287757392,0.17293784074494717,0.6482699287757392,0.008536328496987395,0.02684572423845527,0.14341017774387083,Not Reviewed,4
471,1148,CAND_1148,An audible noise test shall be performed to verify that the flight hardware does not produce audible noise levels that are detrimental to the crew health and safety.,Operability,0.4110647348599864,0.3753580133800084,0.4110647348599864,0.08831426745188875,0.07248361430240433,0.05277937000571194,Not Reviewed,4
472,1149,CAND_1149,Measured values shall not be higher than NC 50.,Functional Requirement,0.5094549302804652,0.5094549302804652,0.04480039456136732,0.037123478049662054,0.052174328513467524,0.3564468685950379,Not Reviewed,4
473,1150,CAND_1150,"After a background noise measurement, the noise emission during space segment element operation shall be measured in the worst case emission conditions for qualification and in normal operation condition for acceptance.",Functional Requirement,0.781617885399107,0.781617885399107,0.10083639365455369,0.026756742446854127,0.053287532151446784,0.037501446348038404,Not Reviewed,4
474,1151,CAND_1151,Noise levels shall limit crew noise exposure to a 24‐hour equivalent of 65 A‐weighted decibel (dBA).,Functional Requirement,0.5761731650618418,0.5761731650618418,0.024303295621929136,0.1052424644824141,0.24997428444171543,0.04430679039209952,Not Reviewed,4
475,1152,CAND_1152,"Cabin reverberation time (T60) shall not exceed 0,5 second +/‐ 0,1 second at 500 Hz (Octave centre frequency).",Performance,0.6310982220301379,0.2777281774875725,0.0475066035131307,0.6310982220301379,0.027268282881350598,0.01639871408780826,Not Reviewed,4
476,1154,CAND_1154,"Pre‐launch tests shall confirm that all elements needed for the launch, including their interfaces are verified, and that their parameters are within the specified limits.",Functional Requirement,0.6112513070576349,0.6112513070576349,0.05260773731370637,0.016412946463012057,0.02523714802825024,0.29449086113739636,Not Reviewed,4
477,1158,CAND_1158,Pre‐launch tests results shall result in the authorizing the next pre‐launch activities to be carried out.,Functional Requirement,0.6290122850879889,0.6290122850879889,0.08589445214344842,0.1015087820832155,0.047306959436877696,0.1362775212484694,Not Reviewed,4
478,1160,CAND_1160,The procedures to be executed during the launch campaign shall be rehearsed before the start of the launch campaign.,Functional Requirement,0.49594940312480923,0.49594940312480923,0.21730458952265708,0.021095656376765592,0.04247683543188492,0.2231735155438832,Not Reviewed,4
479,1162,CAND_1162,The impact of any change on the EGSE shall be evaluated and the rehearsal repeated if it is so derived from the evaluation.,Functional Requirement,0.7381139466309318,0.7381139466309318,0.08574892877196409,0.10767690535056387,0.026977129575907383,0.04148308967063286,Not Reviewed,4
480,1163,CAND_1163,Pre‐launch functional tests shall be performed to verify that no damage or performance degradation of the space segment element and its constituents has occurred during shipment or handling.,Performance,0.47252102059805107,0.3258210035910554,0.05057427217810726,0.47252102059805107,0.0443496241254145,0.10673407950737182,Not Reviewed,4
481,1165,CAND_1165,"When a space segment element is not transported fully assembled or is subsequently disabled, the final assembly at launch site shall be retested.",Functional Requirement,0.547203293627092,0.547203293627092,0.306748510004948,0.028650784319614958,0.061117578336713316,0.05627983371163172,Not Reviewed,2
482,1168,CAND_1168,"The pre‐launch functional test shall include a verification of electrical power interfaces and command and control functions as well as, when relevant, of radio frequency interference.",Functional Requirement,0.7820845875831755,0.7820845875831755,0.08562237800910275,0.015635027935295857,0.061816552178001125,0.05484145429442485,Not Reviewed,4
483,1170,CAND_1170,"Circuit continuity, insulation and absence of stray energy shall be checked, at the level of the safe and arm plug connector, prior to connection the flight pyro arm plug.",Performance,0.5268672850367283,0.27070784762954553,0.10846288013470899,0.5268672850367283,0.062329317489550104,0.03163266970946711,Not Reviewed,4
484,1171,CAND_1171,"If the pyro connections are planned in the launch facility, circuit continuity, insulation shall be checked, at the level of the safe and arm plug connector, prior to connection.",Performance,0.35065126432714483,0.3480909090349251,0.16519902587886484,0.35065126432714483,0.10147606468809278,0.03458273607097249,Not Reviewed,4
485,1172,CAND_1172,"For crewed mission, final crew interface verification in all operational configurations shall be performed.",Operability,0.6944434316532166,0.22750217326783181,0.6944434316532166,0.013287918637600513,0.019453599668757326,0.0453128767725937,Not Reviewed,4
486,1173,CAND_1173,"114 ECSS‐E‐ST‐10‐03C 1 June 2012 Annex A (normative) Assembly, integration and test plan (AITP) - DRD A.1 DRD identification A.1.1 Requirement identification and source document This DRD is called from ECSS‐E‐ST‐10‐03, requirement 4.3.3.2a.",Functional Requirement,0.5762502040516335,0.5762502040516335,0.09934262566451288,0.06485315554935357,0.09624123290055528,0.16331278183394482,Not Reviewed,2
487,1174,CAND_1174,A.1.2 Purpose and objective The assembly integration and test plan is the master plan for the product AIT process.,Operability,0.6111870061512229,0.29000608454048177,0.6111870061512229,0.04904660685342769,0.011920220808052226,0.037840081646815536,Not Reviewed,2
488,1184,CAND_1184,"Introduction The AITP shall contain a description of the purpose, objective, content and the reason prompting its preparation.",Functional Requirement,0.8689787998658669,0.8689787998658669,0.0290661049683566,0.021077914043964762,0.048336806916367214,0.0325403742054446,Not Reviewed,4
489,1186,CAND_1186,"Any open issue, assumption and constraint relevant to this document shall be stated and described.",Functional Requirement,0.8278999746130025,0.8278999746130025,0.04537697190689773,0.020136757170053143,0.02952057275302546,0.07706572355702128,Not Reviewed,4
490,1190,CAND_1190,Applicable and reference documents The AITP shall list the applicable and reference documents in support to the generation of the document.,Functional Requirement,0.8770416851563384,0.8770416851563384,0.05095030805226046,0.014737990176349408,0.02919075792956462,0.028079258685487062,Not Reviewed,4
491,1191,CAND_1191,Definitions and abbreviations The AITP shall list the applicable dictionary or glossary and the meaning of specific terms or abbreviations utilized in the document.,Functional Requirement,0.9290609628536883,0.9290609628536883,0.013334719010400408,0.011991502896842421,0.017737706685153842,0.027875108553914875,Not Reviewed,4
492,1192,CAND_1192,Product presentation The AITP shall briefly describe the selected models and their built status with reference to the verification plan (see ECSS‐E‐ST‐10‐02).,Functional Requirement,0.8171649481914857,0.8171649481914857,0.03412140714577894,0.05170788436040198,0.028513023519633324,0.06849273678270003,Not Reviewed,4
493,1194,CAND_1194,The AITP shall document the AIT activities and associated planning.,Functional Requirement,0.8548322334193779,0.8548322334193779,0.033254282394342714,0.022296839167799766,0.04254912394848697,0.047067521069992686,Not Reviewed,4
494,1195,CAND_1195,"The AITP shall include test matrix(ces) that link the various tests with the test specifications, test procedures, test blocks and hardware model.",Functional Requirement,0.5976240500521695,0.5976240500521695,0.35310546602501186,0.014235947614599962,0.01572689801259081,0.01930763829562799,Not Reviewed,4
495,1197,CAND_1197,"Activity sheets shall include descriptions of the activity including the tools and GSE to be used, the expected duration of the activity, and the relevant safety or operational constraints.",Functional Requirement,0.6575864019681485,0.6575864019681485,0.26573692101990287,0.012780751983424871,0.019669961515475294,0.044225963513048284,Not Reviewed,4
496,1201,CAND_1201,"The AITP shall list and describe the GSE, test software and AIT facilities to be used.",Operability,0.4458051562896461,0.4361327016527382,0.4458051562896461,0.008135862151762818,0.07944493704073124,0.030481342865121608,Not Reviewed,4
497,1202,CAND_1202,The AITP shall describe the logistics and list the major transportations.,Functional Requirement,0.8830291738203684,0.8830291738203684,0.015776589237263085,0.01694851723103739,0.05354544316875463,0.03070027654257636,Not Reviewed,2
498,1203,CAND_1203,AIT documentation The AITP shall describe the AIT documents to be produced and their content.,Functional Requirement,0.8567494338382294,0.8567494338382294,0.034208601636397475,0.020516421651806963,0.04755489249429748,0.040970650379268746,Not Reviewed,4
499,1205,CAND_1205,The AITP shall describe the responsibility and management tools applicable to the described AIT process with reference to ECSS‐E‐ST‐10‐02.,Operability,0.4913649865139932,0.3050084399213168,0.4913649865139932,0.15473019702888352,0.020425623171361023,0.02847075336444545,Not Reviewed,4
500,1206,CAND_1206,"The AITP shall describe the responsibilities within the project team, the relation to product assurance, quality control and configuration control (tasks with respect to AIT) as well as the responsibility sharing with external partners.",Functional Requirement,0.7473049664602194,0.7473049664602194,0.0960127399666016,0.06360946985478591,0.03724519014665104,0.055827633571742155,Not Reviewed,4
